Question,Subj_Q,Answer,Subj_A,Domain
لماذا أعتبر المذاكرة الرقمية أفضل من الورقة والقلم  ,1,في كلية الإعلام الآلي ومنذ إلتحاقي بها جميع الد روس موجودة على صيغة PDF و يتم  إستخدام شرائط العرض عند الإلقاء  ويوجد موقع e learning للد راسة وتحميل الد روس  نوعا ما تخل صنا من الأوراق من ناحية الد روس  لكن وحسب تجربتي الشخصية وجدت أن  الد راسة عبر الهاتف والحاسوب تخلق  نوعا من الت شتيت بسبب الإتصال بالش بكة ومواقع الت واصل الإجتماعي والإشعارات التي لا نهاية لها  وبين سجن ال Scroll Down قد يضيع الوقت الكثير ولا نستفيد أي  شيء  بينما لاحظت أن  الدراسة والمذاكرة بالقلم والورق تساهم في ترسيخ الأفكار والمعلومات بشكل أفضل  وبالنسبة لي فالمزج بين الأمرين أمر  جي د  إعداد ملخصات وكلمات مفتاحية للمذاكرة والمراجعة من أجل الإمتحانات أمر جي د للإستيعاب وإسترجاع المعلومات وفي نفس الوقت إستخدام تقنيات جديدة وحديثة مع الرقمنة ستساهم في إنتاجيتنا في الد راسة ,1,التعلم والتعليم
لماذا ي روج أن التعليم الأكاديمي لم يعد م هما   ,1,أت فق معك أخ محمود تماما في كل  ما قلته  وأنا أدرس في هذا التخص ص وأعي جي دا ما قلته  فالت عليم الأكاديمي والتعل م الذ اتي مكم لان لبعضهما البعض  والتعل م الذ اتي مطلوب في كل  وقت وحين سواء كن ا نزاول دراستنا الجامعية أم لا  فالعلم في تطو   مستمر  ولا يمكن أن نبقى مركونين في الز اوية بل علينا أن ن عاصر التكنولوجيا والتقنية فهي لن تنتظرنا  وهذا ما لا توف ره الجامعات فأغلب المناهج قديمة ولا ترقى للتطو  ر الحالي بل يسب ب ذلك الأمر تثبيطا لأبعد الحدود  ولقد سررت لكون بعض الأساتذة الش باب في الجامعة أقاموا ثورة  ضد  المناهج والد روس القديمة التي لا تنفع الط لبة في تكوينهم فغي روا القليل  ومع ذلك فأغلب من ينكرون فضل التكوين الأكاديمي هم هم الوحيد من الد خول للجامعة هو العمل والحصوص على وظيفة  وليس البحث العلمي والأكاديمي ,1,التعلم والتعليم
هل ي مكننا تطبيق نظام STEM على كافة الأنظمة التعليمية  ,0,أسمع  يا محمود عن هذه المدارس وهي تجربة مثيرة وجميلة حقا  وأرجو أن تشاركنا بالمزيد عنها مستقبلا  ولكن لي سؤال  ما هي متطلبات أو شروط الدخول إلى تلك المدرسة أعتقد أن هناك أشياء تحول دون ذلك يا محمود من أهمها كثافة الفصول و عدم الإلتفات كثيرا  من ناحية الطلاب إلى المدارس وكذلك إلى الثقافة العامة المتفشية لدى الأجيال الجديدة وتطلعهم المرضي إلى أن يكونوا إما لاعبي كرة أو مطربوا  مهرجانات  و كذلك تدريب المعلمين على ذلك النمط من التعليم التوجيهيى لا التلقيني وكذلك إعداد نفسيات المعلمين و المتعلمين أولا  وأخيرا  ,1,التعلم والتعليم
كيف نعزز المعلمين ليصبح لديهم مهارات ,0,هنالك دورات أسبوعية تقدمها وزرات التربية والتعليم  الهدف منها تدريبهم وتزويدهم بتجربة تعليمية مناسبة بجانب التعاون مع معلمين مدراس مختلف  بالإضافة إلى ذلك إلى يتم تهيئتهم نحو طرق واستراتيجيات جديدة في التعلم  وتزويدهم الكتب والمواد التعليمية المحدثة الامر ليس تعلق في مهارات المعلمين لأن  هذا الامر معمول به  ولكن للأسف  هنالك جوانب أخرى يتم اهمالها مثل  عدم توفير بأجهزة كمبيوتر كافية لتساعد المعلمين  في  تسهيل التعليم عليهم وتحفيز الطلاب أيض ا  أحجام الفصول  عير مناسبة لتعليم الطلاب على اية  لو كنت مسؤولا سأطلب من المعلم ,0,التعلم والتعليم
ما هي أكثر مادة دراسية كنت تكرها سواء في الجامعة أو المدرسة  ولماذا ,1,أكثر مادة دراسية كرهتها هي مادة ال Operating Systems   هي مادة أدرسها هذا العام وترتبط بشرح كيف تعمل أنظمة التشغيل الخاصة بالكمبيوتر وكل التفاصيل المتعلقة به  أظن أن الدافع من كراهة دراستها   ليس المحتوى المتعلق بها   لكن طريقة تدريسها بالجامعة ونظام امتحانها يجعلها ثقيلة على النفس   أخبرنا البروفيسور أن علينا دراسة كتاب م كون من 700 صفحة أو أكثر   الكتاب مليء بالمعلومات النظرية   كذلك الامتحان يعتمد بالكلية على أسئلة نظرية   بشكل ما أو بآخر فأنا مضطر إلى حفظ المعلومات جميعها بطريقة مملة للغاية لكي أتجاوز المادة وأنجح فيها  الحل أن نجعلها ممتعة من خلال تجربة استخدام ط رق مختلفة مثل الخرائط الذهنية   بحيث أقوم بربط المعلومات ببعضهم البعض تحت أفكار واضحة تساعدني على تذكرها  أيض ا قد أستخدم ال FlashCards من خلال تطبيق اسمه Anki   ت ساعدني على التدرب على المعلومات في أي وقت بمختلف أنواع الأسئلة   كذلك فالتطبيق ي صنف المعلومات ويعرضها لي بأساس علمي لكي تبقى في ذاكرتي لأطول مدة ممكنة  ,1,التعلم والتعليم
كيف نكتشف ميولنا العلمية و المهنية عن طريق هواياتنا ,0,لقد تخصصت دراسي ا في المجال الذي أحبه والذي يتناسب مع النشاطات التي أفعلها   وإن كنت أرى ذلك دافع ا كبير ا بخصوص القدرة على مواصلة الدراسة  لكن هناك عوامل أخرى مؤثرة غير عامل قرارات الأهل مثل المهاترات الاجتماعية   أغلب الطلاب يحددون أهداف ا مهنية وتعليمية دون أن يكون لديهم أي دوافع حقيقية   لو سألت معظم الطلاب عن الكليات التي يسعون لدخولها   فستكون كلية الطب على رأس أولوياتهم أو الهندسة   على الرغم من أن معظمهم لا يعرف حق ا ماذا يدرسون داخل الطب أو حتى داخل الهندسة   ربما لو علموا أو قرأوا لتغير كل ذلك  ,0,التعلم والتعليم
عن توتر ما قبل الامتحانات النهائية,1,ولكن التفكير في الاختبار ونتائجه لا ينفك يلعب بعقلي أثناء المذاكرة للاختبار  ناهيك عن أسئلة  ماذا لو  الكثيرة  أنت محق فيما يتعلق بأمور تقليل احتمال الخطأ في اختبار  ولكن كلما اقترب الاختبار زاد تسببه في توتري إلى درجة مرعبة ,1,التعلم والتعليم
كيف يمثل الاستيقاظ  عند  الساعة الخامسة فجر ا فاصل ا في القدرات الذهنية   ,0,أشعر غالب ا أن هذه الدراسات تكون نظرية وغير منطقة او واقعية  لا أقصد عن فوائد لاستقياظ مبكر ا لكن كيف ان يقلل من الاكتئاب ويحسن الحالة نفسي ا بوضع أرقام محددة  أنا من الأشخاص الذين يفضلون الليل على الصباح ويزيد نسبة نشاطي في الليل  لكن من بداية السنة احاول التغيير وتبني عادات جديدة وأصبحت أستيقظ م بكر ا على الخامسة فجر ا  لن أنكر حجم التركيز والطاقة لفعل الكثير من الأمور لكن أشعر في منتصف اليوم أنني انهيت كل شيء او حتى أشعر بان اليوم انتهى لم يتبقى شيء آخر لفعله  بعد صلاة الفجر قراءة جزء من القرآن والاستغفار  إلى جانب تناول الشاي والاستمتاع بلحظات هدوء ونسيم الفجر  ثم أمارس ساعتين رياضة من ثم البدء في العمل  لا أجد ان الشخص الذي لا يستيقظ مبكر ا أنه غير طموح  الموضوع قدرات وأيض ا كل شخص نظامه يختلف عن الآخر ليس لانه عديم شغف او طموح بل العكس  عن نفسي أعمل في الليل لساعات متأخرة وانجز أضعاف عملي في النهار  وأتمنى لو كان يمكن إجراء جميع الأعمال والمعاملات في الليل أيض ا  ,1,التعلم والتعليم
لماذا الكورسات أثناء المرحلة الجامعية ,0,موضوع مثير للاهتمام حقا بارك الله فيك كما النقاط الأربع  وبشكل أخص الأولى منها   مفيدة للغاية ولعلي أضيف أن الكورسات ستضيف ب عدا من الناحية العملية التطبيقية وفرصة العمل في مشروعات حقيقية  كما تقدم معظم الكورسات الواعدة الآن  إلى ب عد الدارسة النظرية في الجامعة ,1,التعلم والتعليم
هل نقتل الإبداع عند الأطفال بأيدينا بالمدرسة والبيت ,1,بدأت مؤخرا اهتم بفكرة التعليم المنزلي لأسباب كثيرة  اعتقد انني ربما اطبقه مع اطفالي لا اعلم  ولكن الفكرة التي تخرج عن النظام السائد وتتحدى المدرسة أبهرتني للتعليم المنزلي عيوبه  ولكن عيوب المدارس أكبر  على الأقل عيوب المدارس لا حل لها لأنها ليست موجهة إلى فرد واحد ولكن إلى جماعة  في حين أن عيوب التعليم المنزلي من الممكن تفاديها وتشكيلها حسب الرغبة دون قيود ,1,التعلم والتعليم
كيف أصادق القرآن ,1,منهج جميل ومتقن  أعرف تطبيقا إستخدمته مؤخرا  يعتمد هذا الأخير على تقنيات الذكاء الإصطناعي إسمه Tarteel ويمكنك إيجاده على متجر ال playStore إن كنت من مسخدمي نظام الأندرويد  هذا التطبيق له العديد من المميزات منها التصحيح التلقائي للأخطاء  المتشابهات ومراجعة الأخطاء وهذا ما يساعد في إتقان التلاوة كذلك طريقة عمل التطبيق تساعد على الحفظ بشكل أسرع  عبر عدة تحديات مختلفة ,1,التعلم والتعليم
كتابي عن حاجة الطالب من المعلم  فهل سيلقى صدى  ,1,كل الكتب يكون لها قيمة سواء  للقارئ أو للكاتب نفسه   فالتجربة ستفيده في حال قرر كتابة أي نوع من الكتب مجدد ا   بكل تأكيد  ذلك النوع من الكتب سيناسب ٣ فئات رئيسية من المنشغلين بالتربية والتعليم أول ا  فئة العاملين الجدد بقطاع التدريس  فهم مهتمون بمعرفة احتياجات الطلاب منهم وما يجب عليهم تقديمه في سبيل نجاح علاقتهم مع الطلاب وتحقيق أهدافهم من عملية التدريس  ثاني ا  فئة الطلاب نفسهم   لأني كطالب قد أحتاج إلى دليل يخبرني ما أحتاجه من المعلم   فالكتاب سيفتح عيني على نقاط لم أضعها بحسباني من قبل  ثالث ا  فئة المعلمين القدامى   فهم يهتمون بتطوير أساليب التدريس والاهتمام بأحوال الطلاب  ,1,التعلم والتعليم
أسباب فقدان الشغف بالدراسة وكيف تستعيد شغف التعل م,1,فعلا أخي نور  هاته النقاط جد مهمة لإحياء الشغف في الدراسة وحتى عند إنجاز المهام المختلفة في العمل أو في حياتنا اليومية لقد قرأت مقالا قبل قليل  يتحدث عن  خلق ضغوطات من أجل تنفيذ المهام  وهذا أراه أمرا خاطئ  فالضغوطات لا تجلب سوى ضغوطات أخرى  ضياع الشغف يعود بالبحث حول الأسباب ومعالجتها مثلما تطريقت إليه مساهمتكم ,1,التعلم والتعليم
هل فيه احد وصل مستوى fluent like native,1,لم أصل بعد لهذا المستوى الإحترافي من تعلم اللغة  لكن بودي أن أقدم نصيحة لعلي أذكر بها نفسي وغيري بها  وهي أن المتعلم للغة غير لغته الأم سيواجه صعوبات وعقبات وتحديات كثيرة للوصول إلى مستوى ال native speaker لذلك أرى أن الإستماع بكثرة للبودكاست وللإذاعة وللأفلام الغير مترجمة ومحاولة فهمها  ثم التجربة من بين العوامل الأساسية التي ستساهم في ترسيخ تلك الكلمات  نقطة أخرى وهي الإستماع والتحاور مع شخص يتحدث باللغة الأم لتلك اللغة  لأن الإستماع لن يؤتي ثماره دون تطبيق  وهذا ماهو عليه في بقية مجالات الحياة  بدون تطبيق وممارسة لن يتم ترسيخ ما نتعلمه ,1,التعلم والتعليم
هل يجب على المخترع ان يكون مهندسا  ,0,أحسب أننا إذا طبقنا القاعدة أو المقولة الشهيرة التي هي بمثابة قاعدة قد يرتكز عليها هنا وهي أن  الحاجة أم  الاختراع  فأظن الجواب على السؤال قد يكون بالنفي إلى حد بعيد كما أن الإبداع لا حدود له  والأطفال أكثر المبدعين لا يتسن لهم تعلم الهندسة بعد  ,1,التعلم والتعليم
ما الذي يحتاجه الطالب                   ما الذي يحتاجه المعلمون لتلبية احتياجات الطلاب على أفضل وجه ,1,باعتبار أن الطلاب هدفهم الأول والأخير هو الحصول على المعارف المطلوبة وتعلم ما يجب تعلمه في التخصص فهو في الغالب يحتاج إلى شيئين مهمين وهما الثقة  والنجاح  كيف ذلك  تعتبر الثقة همزة الوصل بين المعلم وطلابه حيث كلما وثق الطلاب بمعلمهم وبأنهم يحصلون  على المعارف الصحيحة ويتلقونها بطريقة سلسة دون تعقيد سيشعر الطالب حينها بالثقة والأمان والرضا على المعلم  اما النجاح فطبعا يعتبر الهدف الأسمى للطلاب لذلك فهم يجتهدون من أجل الوصول إلى هذا المطلب  فإن تمكن المعلم من جعل طلابه أكثر تركيزا في صفه واستخدم الآليات المناسبة لتوصيل الفهم بالشكل الصحيح  سيحصلون في نهاية المطاف على المراد وهو النجاح ,0,التعلم والتعليم
كيف تحفز نفسك للمتابعة في تعلم مهارة معينة بشكل ذاتي تمام ا ,0,هذا امر طبيعي جدا في البداية  لا داعي للقلق  طالما ان لديك احساس بالالم ووعي بضرورة التغيير فأنت في طريق صحيح  ستجني ثماره قريبا توجد طريقتين يختلف استعمالهما من شخص لاخر  لكنهما بالفعل الطريقتين الاكثر جدوى   الاولى طريقة لينة والثانية طريقة قاسية بعض الشيء فلنبدأ بالقاسية   وهي ان تستشعر قيمة للوقت والصحة والوضع الحالي الذي انت فيه وتدخل نفسك في حالة من الخوف من فقدان هذا الوضع في حال ما استمررت في التهاون والمماطلة  اخبر نفسك بأنك ستخسر كل هذه الرفاهية التي انت فيه الان  مع انك لا تراها وضعا رائعا لكنها تبقى احسن بكثر من الوضع اذا استمر لسنوات اخرى  هذا سيدخلك في موجة اكتئاب وتوتر حاد سيجهلك في البداية غير قادر على العمل بالفعل لكن اذا استطعت ان تتحكم فيمشاعرك وتوجهها بحيث تخدم مقصدك بالفعل فسوف يكون هذا الخوف دافع جبار للتغير الحل اللين هو ان تتأمل جيدا فيما تفعل وتحبه اكثر  عليك بالدخول في حالة الفلونت وتغمر نفسك بشعور التدفق الذي يحدث اثناء انغماسك في العمل  اذا استطعت ان تستشعر هذا الاحساس بقوة لمرات متكررة سوف تستطيع ان تبني ذاكرة دوبامين قوية بسبب هذا العمل وبالتالي سيزيد حماسك وتوقك له مع الوقت  وهكذا ستجد نفسك مولع بالعمل ولا تجد راحة الا فيه  وهنا تخلق شعلة الشغف الذي يتحدث عنها الجميع  ,1,التعلم والتعليم
ما هو العجز التربوي  ,1,أسهدف في هذا الصدد جانب ا في غاية الأهمية  وهو جانب اختلاف المتلق ين  تعمل المنظومات التعليمية في العديد من الأحيان  في مختلف المجتمعات التي تعاني فشل ا في التعليم بشكل عام  على تطبيق الأسلوب نفسه على كل أنواع المستقبلين  لا مفر  من ذلك على صعيد توحيد سياسة الالتزام طبع ا  فهي سمة ملازمة لكل الأنظمة التعليمية  لكن العمل بها بشكل بيروقيراطي ونمطي إلى هذا الحد  قادر على قتل كل ما هو مختلف  في حين أن المنظومة الإدارية والإنتاجية والاستثمارية والثقافية  كل ها جوانب تحتاج إلى هذا الاختلاف  لكن المنظومة التعليمية في المقابل تضع حدود ا لهذا التنو ع والإبداع  وتسلب كل المختلفين ثقتهم ,1,التعلم والتعليم
اللغة الانجليزية  كيف أتعلمها ,0,اتقان اللغة الانجليزية اليوم أصبح أكثر من ضرورة  ويوجد الكثير من الوسائل المساعدة لتعلم الانجليزية بطريقة سهلة  وذلك من خلال  ,1,التعلم والتعليم
ماهو افضل مكان للجلوس في المحاضرات ,0,كان أفضل مكان لجلوسي في المحاضرة هو أي مكان في المدرج  إذ درست في جامعة الأزهر الخاصة بالبنات  فلم يكن لدينا أي شاب أو دكتور جامعي إلا نادر ا  بالتالي كان الجلوس بأي وضعية ممكنة ولو حتى على سلم المدرج وكان الحديث والتعامل بعفوية وتلقائية شديدة  فلا داع للخجل من أي شخص ولكنني كنت أفضل التنقل بين المدرجات على حسب أهمية المحاضرة  فلو كانت المحاضرة ذات أهمية تدجني في أول مدرج  وإن لم تكن فأفضل الجلوس بالخلف للحديث مع صديقاتي  ولدي شعور بأنه حتى لو كانت جامعتي مختلطة فلن يتغير الأمر كثير ا  إذ أن الراغب في التفوق لن يلتفت إلى وجود شخص ما في أثناء المحاضرة وسيوجه تركيزه على الدراسة فحسب ,1,التعلم والتعليم
هل فكرت في حفظ القراءن الكريم وتعلم احكام التجويد,1,منذ صغري كان والدي مهتم بتحفيظي القرآن الكريم  ولكن بمرور الوقت أصابني النسيان لعدم المداومة  ولكني أحاول كل فترة إعادة حفظ ما كنت حفظته على الأقل حاولت بثلاثة طرق  مع نفسي بإجتهاد شخصي بمفردي  ولكن الفعالية كانت تقل يوم ا بعد يوم لغياب التشجيع أو المعاونة   حفظت مع صديق وكانت هذه الطريقة مفيدة أكثر لكوننا نتعاون مع ا ويدفع كل منا الآخر  حفظت مع شيخي الذي كنت أتابع معه في صغري وهي أكثر الطرق وأفضلهم في رأيي  وجود معلم مخصص هو الباب لحفظ القرآن  لأن القرآن دوم ا غالب لا مغلوب فوجود شخص متخصص يكون بمثابة دفعة إضافية لتحقيق الهدف الأسمى وهو حفظ كتاب الله  ,1,التعلم والتعليم
كيف طورت لغتي الانجليزية من الصفر إلى مستوى اقرأ فيه كتب تخصصية باللغة الإنجليزية ,1,مساهمة مفيدة جد ا  شكر ا لمشاركتنا تجربتك اعتقد أن الأمر يعتمد بالمقام الاول على الرغبة  يبدو أن إرادتك كانت قوية لتحقيق هذا الإنجاز ولكن كم استغرق الأمر وقت ا للوصول إلى نتائج مرضية  وهل تستطيع القيام بالمحادثات الفوية  فالكثير من الناس يملكون لغة كتابية رائعة ولكنهم لا يستطيعون الحديث مع الآخرين بها  فيتلجمون وكأنهم لا يعرفون شيء على الرغم من فهمهم لكل الحديث الجاري ومعرفتهم التامة بالرد الصحيح ,1,التعلم والتعليم
الخرائط الذهنية  كيف يمكننا تحقيق الاستفادة منها ,0,استخدام الخرائط الذهنية اليوم أصبحت أكثر من ضرورة لتبسيط الفهم وطريقة لتحليل فهم المفاهيم المعقدة  وتمثل هذه الخرائط الذهنية على شكل تمثيل مرئي أشبه بشكل شبكة العنكبوث بحيث تتوسط الكلمة الرئيسية المركز ثم  يتفر ع من المركز كلمات فرعية وإضافية  حيث تترابط الكلمات في الخرائط الذهنية بالمضمون  ويستمر  الأمر على هذا المنوال إلى حين ترتيب جميع المعلومات أو الوصول إلى غاية من الرسم ومن فوائد الاعتماد على الخرائط الذهنية لكونها وقد توضح الصورة المرفقة كيفية تشكيل الخرائط الذهنية ,0,التعلم والتعليم
ما رأيكم بالتفاعل في التعليم عن بعد وكيف يمكن تطويره,0,وعليكم السلام   التعليم عن بعد أثبت جدارته في الأونة الأخيرة  بل إنه في الوقت الحالي تم تطويره مسبق ا عما كان منذ ٥ أعوام مثل ا  يعني أصبح هنالك العديد من الطرق التفاعلية التي جعلت التجربة أفضل مثل الآتي  وبناء على تجربتي الجامعية بدولة المجر  فقد استطاعت الجامعة جعل التعليم عن بعد أفضل بكثير  فيمكنني الاطلاع على كافة المحتوى الدراسي والأسئلة وتقييم نفسي وسؤال الأخرين من خلال منصة الجامعة على الإنترنت  وهذا التطور على مستوى الجامعات هو درس مستفاد لما عاشه العالم في الوباء العالمي الأخير  ,0,التعلم والتعليم
